CodMun,Uf,Cod Uf,Desc Mun,PopMun,Faixa_pop,Regiao,MASS01,MASS03,MASS04,MASS05,MASS051,MASS06,MASS07,MASS091,MASS092,MASS093,MASS094,MASS095,MASS096,MASS097,MASS098,MASS099,MASS0910,MASS0911,MASS0912,MASS0913,MASS10,MASS10a,MASS10b1,MASS10b2,MASS10b3,MASS10b4,MASS10b5,MASS10bb6,MASS10b7,MASS11,MASS11a,MASS1111,MASS1112,MASS12,MASS13,MASS1311,MASS1312,MASS1313,MASS16,MASS161a,MASS161b,MASS161c,MASS162,MASS17,MASS18,MASS191,MASS192,MASS193,MASS20,MASS2011,MASS2012,MASS2013,MASS2014,MASS2015,MASS2016,MASS2017,MASS2018,MASS2019,MASS211,MASS212,MASS213,MASS214,MASS215,MASS216,MASS217,MASS218,MASS22,MASS221,MASS23,MASS241,MASS242,MASS243,MASS244,MASS245,MASS246,MASS247,MASS248,MASS249,MASS2410,MASS2411,MASS2412,MASS2413,MASS24131,MASS2414,MASS2415,MASS2416,MASS2417,MASS2418,MASS2419,MASS251,MASS2511,MASS252,MASS253,MASS2531,MASS254,MASS2541,MASS255,MASS256,MASS2561,MASS257,MASS258,MASS259,MASS2510,MASS2511.1,MASS2512,MASS2513,MASS2514,MASS2515,MASS2516,MASS2517,MASS2518,MASS2519,MASS261,MASS262,MASS263,MASS264,MASS265,MASS266,MASS267,MASS268,MASS269,MASS2610,MASS2611,MASS2612,MASS2613,MASS2614,MASS2615,MASS27,MASS2711,MASS2712,MASS2713,MASS2714
1507409,PA,15,São Francisco do Pará,14894,3 - 10001 até 20000,1 - Norte,Secretaria municipal exclusiva,Feminino,54,Parda,Sim,Ensino médio (2º Grau) completo,-,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,2022,2023,-,Sim,Sim,Sim,Sim,Não,Sim,133,1996,Ativo,Paritário,20,28,-,-,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Secretaria municipal de assistência social,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,-,Não,Não,Não,Não,Não,Não,Sim,2,Não,Sim,1,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,-,Sim,Sim,Sim,Não,Sim
1507458,PA,15,São Geraldo do Araguaia,24255,4 - 20001 até 50000,1 - Norte,Secretaria municipal exclusiva,Feminino,40,Parda,Sim,Ensino superior completo,Pedagogia,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,2021,2022,-,Sim,Sim,Sim,Não,Não,Sim,123,1996,Ativo,Paritário,12,16,Não,Sim,-,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Secretaria municipal de assistência social,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,-,Sim,Não,Não,Não,Não,Não,Sim,1,Sim,Sim,1,Não,-,Não,Não,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,-,Sim,Sim,Sim,Sim,Sim
1507466,PA,15,São João da Ponta,4430,1 - Até 5000,1 - Norte,Secretaria municipal exclusiva,Feminino,30,Parda,Sim,Ensino médio (2º Grau) completo,-,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,2013,2021,-,Sim,Sim,Sim,Sim,Não,Sim,156,2019,Ativo,Paritário,10,16,Não,Sim,-,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Secretaria municipal de assistência social,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Não,-,Não,Não,Não,Não,Não,Não,Sim,1,Sim,Sim,1,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,-,Sim,Sim,Sim,Não,Sim
1507474,PA,15,São João de Pirabas,20689,4 - 20001 até 50000,1 - Norte,Secretaria municipal em conjunto com outras políticas setoriais,Feminino,54,Parda,Sim,Ensino superior completo,Sociologia,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,2023,-,Não foi atualizado,Não,Sim,Sim,Não,Não,Sim,498,1993,Ativo,Paritário,10,12,Não,Sim,-,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Outra estrutura da administração,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,-,Sim,Não,Não,Não,Não,Não,Sim,1,Sim,Sim,1,Não,-,Não,Sim,1,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Sim,-,Sim,Sim,Sim,Sim,Sim
1507508,PA,15,São João do Araguaia,13664,3 - 10001 até 20000,1 - Norte,Secretaria municipal em conjunto com outras políticas setoriais,Feminino,43,Preta,Sim,Ensino superior completo,Direito,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,2017,2022,-,Sim,Não,-,-,-,Sim,1914,1996,Ativo,Paritário,18,20,Não,Sim,-,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Secretaria municipal de assistência social,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,-,Sim,Não,Não,Não,Não,Não,Sim,1,Não,Sim,1,Não,-,Não,Sim,1,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,-,Sim,Sim,Sim,Sim,Sim
1507607,PA,15,São Miguel do Guamá,52894,5 - 50001 até 100000,1 - Norte,Secretaria municipal exclusiva,Feminino,32,Branca,Sim,Ensino superior completo,Assistência social,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,2021,-,Não foi atualizado,Sim,Sim,Sim,Sim,Não,Sim,356,2018,Ativo,Paritário,15,20,Sim,Não,-,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Secretaria municipal de assistência social,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,-,Sim,Não,Não,Não,Não,Não,Sim,2,Não,Sim,1,Não,-,Não,Não,-,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,-,Sim,Sim,Sim,Sim,Sim
1507706,PA,15,São Sebastião da Boa Vista,25643,4 - 20001 até 50000,1 - Norte,Secretaria municipal exclusiva,Masculino,30,Parda,Sim,Ensino superior completo,Outra,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,2022,-,Não foi atualizado,Sim,Sim,Sim,Não,Não,Sim,4,1997,Ativo,Paritário,12,20,-,-,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Secretaria municipal de assistência social,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,-,Não,Não,Não,Não,Não,Não,Sim,2,Sim,Sim,1,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Sim,Sim
1507755,PA,15,Sapucaia,5847,2 - 5001 até 10000,1 - Norte,Secretaria municipal exclusiva,Feminino,30,Parda,Sim,Especialização,Pedagogia,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,2021,-,Não foi atualizado,Sim,Não,-,-,-,Sim,14,1997,Ativo,Paritário,20,20,Não,Sim,-,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Gabinete do prefeito,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,-,Não,Não,Não,Não,Não,Não,Sim,1,Sim,Não,-,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,-,Sim,Sim,Sim,Sim,Sim
1507805,PA,15,Senador José Porfírio,22576,4 - 20001 até 50000,1 - Norte,Secretaria municipal em conjunto com outras políticas setoriais,Feminino,38,Parda,Sim,Ensino médio (2º Grau) completo,-,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,2018,2022,-,Sim,Sim,Sim,Não,Não,Sim,205,2016,Ativo,Paritário,5,16,Não,Sim,-,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Secretaria municipal de assistência social,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,-,Não,Não,Não,Não,Não,Não,Sim,1,Sim,Sim,1,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,-,Sim,Sim,Não,Não,Sim
1507904,PA,15,Soure,24204,4 - 20001 até 50000,1 - Norte,Secretaria municipal exclusiva,Feminino,39,Branca,Não,Especialização,Administração,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,1999,2023,-,Sim,Sim,Não,Sim,Não,Sim,124,1997,Ativo,Paritário,9,20,Sim,Não,-,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Secretaria municipal de assistência social,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,1,Não,Sim,1,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,-,Sim,Sim,Sim,Sim,Sim
1507953,PA,15,Tailândia,72493,5 - 50001 até 100000,1 - Norte,Secretaria municipal exclusiva,Feminino,50,Preta,Sim,Especialização,Pedagogia,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Sim,2022,-,Não foi atualizado,Sim,Não,-,-,-,Sim,69,1998,Ativo,Paritário,8,18,Não,Sim,-,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Secretaria municipal de assistência social,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,1,Não,Sim,1,Não,-,Não,Não,-,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,-,Sim,Sim,Sim,Sim,Sim
1507961,PA,15,Terra Alta,10400,3 - 10001 até 20000,1 - Norte,Secretaria municipal exclusiva,Feminino,47,Parda,Sim,Ensino superior completo,Pedagogia,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,2017,2022,-,Sim,Sim,Sim,Não,Não,Sim,3,1997,Ativo,Paritário,12,16,Sim,Não,-,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Secretaria municipal de assistência social,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,-,Não,Não,Não,Não,Não,Não,Sim,1,Não,Não,-,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Sim,Sim
1507979,PA,15,Terra Santa,18782,3 - 10001 até 20000,1 - Norte,Secretaria municipal exclusiva,Feminino,45,Branca,Sim,Especialização,Outra,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,2021,2022,-,Sim,Sim,Sim,Sim,Não,Sim,49,1997,Ativo,Tem maior representação da sociedade civil,7,28,Não,Sim,-,Não,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Secretaria municipal de assistência social,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,1,Não,Sim,1,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,Sim,Sim,Sim,Sim,Sim
1508001,PA,15,Tomé-Açu,67585,5 - 50001 até 100000,1 - Norte,Secretaria municipal em conjunto com outras políticas setoriais,Feminino,57,Preta,Sim,Ensino superior incompleto,-,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,2021,2023,-,Sim,Sim,Sim,Sim,Não,Sim,2197,2022,Ativo,Paritário,12,20,Não,Sim,-,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Secretaria municipal de assistência social,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,-,Não,Não,Não,Não,Não,Não,Sim,1,Não,Sim,1,Não,-,Não,Não,-,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,-,Sim,Sim,Sim,Sim,Não
1508035,PA,15,Tracuateua,28595,4 - 20001 até 50000,1 - Norte,Secretaria municipal exclusiva,Feminino,56,Parda,Não,Especialização,Assistência social,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,2022,-,Não foi atualizado,Sim,Sim,Sim,Sim,Não,Sim,396,2016,Ativo,Paritário,25,24,Sim,Não,-,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Secretaria municipal de assistência social,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,-,Não,Não,Não,Não,Não,Não,Sim,1,Não,Sim,1,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,-,Sim,Sim,Sim,Sim,Sim
1508050,PA,15,Trairão,15242,3 - 10001 até 20000,1 - Norte,Secretaria municipal exclusiva,Feminino,51,Preta,Sim,Ensino superior completo,Assistência social,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,-,-,-,-,-,-,-,-,Sim,63,1999,Ativo,Paritário,5,20,Não,Sim,-,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Secretaria municipal de assistência social,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,-,Não,Não,Não,Não,Não,Não,Sim,1,Sim,Não,-,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,-,Sim,Sim,Sim,Não,Sim
1508084,PA,15,Tucumã,39550,4 - 20001 até 50000,1 - Norte,Secretaria municipal exclusiva,Feminino,48,Branca,Não,Especialização,Direito,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,2021,-,Não foi atualizado,Sim,Não,-,-,-,Sim,592,2018,Ativo,Paritário,9,24,Sim,Não,-,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Secretaria municipal de assistência social,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,1,Sim,Sim,1,Não,-,Não,Não,-,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,-,Sim,Sim,Sim,Sim,Sim
1508100,PA,15,Tucuruí,91306,5 - 50001 até 100000,1 - Norte,Secretaria municipal exclusiva,Feminino,27,Parda,Sim,Ensino superior completo,Assistência social,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,2022,-,Não foi atualizado,Sim,Sim,Sim,Não,Não,Sim,4015,1996,Ativo,Paritário,11,20,-,-,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Secretaria municipal de assistência social,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,-,Sim,Não,Sim,Não,Não,Não,Sim,3,Não,Sim,1,Não,-,Não,Não,-,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,-,Sim,Sim,Sim,Sim,Sim
1508126,PA,15,Ulianópolis,37972,4 - 20001 até 50000,1 - Norte,Secretaria municipal exclusiva,Feminino,34,Parda,Não,Ensino superior completo,Ciências Contábeis,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,2021,-,Não foi atualizado,Sim,Sim,Sim,Sim,Não,Sim,383,2017,Ativo,Paritário,15,16,Sim,Não,-,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Secretaria municipal de assistência social,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,1,Não,Sim,1,Não,-,Não,Não,-,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,-,Sim,Sim,Sim,Sim,Sim
1508159,PA,15,Uruará,43558,4 - 20001 até 50000,1 - Norte,Secretaria municipal exclusiva,Feminino,42,Parda,Não,Ensino superior completo,Medicina,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,2022,-,Não foi atualizado,Sim,Não,-,-,-,Sim,571,2021,Ativo,Paritário,12,20,Não,Sim,-,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Secretaria municipal de assistência social,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Não,-,Sim,Não,Não,Não,Não,Não,Sim,1,Sim,Sim,1,Não,-,Não,Não,-,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,-,Sim,Sim,Sim,Sim,Sim
1508209,PA,15,Vigia,50832,5 - 50001 até 100000,1 - Norte,Secretaria municipal em conjunto com outras políticas setoriais,Feminino,31,Preta,Sim,Especialização,Assistência social,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,2021,2022,-,Sim,Sim,Sim,Sim,Não,Sim,4,2002,Ativo,Paritário,10,12,Não,Sim,-,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Secretaria municipal de assistência social,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,-,Não,Não,Não,Não,Não,Não,Sim,2,Não,Sim,1,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,-,Sim,Sim,Sim,Sim,Sim
1508308,PA,15,Viseu,58692,5 - 50001 até 100000,1 - Norte,Secretaria municipal exclusiva,Masculino,47,Parda,Sim,Ensino superior incompleto,-,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,2016,2022,-,Sim,Sim,Sim,Sim,Não,Sim,476,2014,Ativo,Paritário,12,20,Não,Sim,-,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Secretaria municipal de assistência social,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,-,Sim,Não,Não,Não,Não,Não,Sim,2,Sim,Sim,1,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,-,Sim,Sim,Sim,Sim,Sim
1508357,PA,15,Vitória do Xingu,15607,3 - 10001 até 20000,1 - Norte,Secretaria municipal em conjunto com outras políticas setoriais,Feminino,45,Branca,Sim,Especialização,Pedagogia,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,2022,2023,-,Sim,Sim,Sim,Sim,Não,Sim,54,1999,Ativo,Paritário,12,16,Sim,Não,-,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Secretaria municipal de assistência social,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,1,Sim,Sim,1,Não,-,Não,Não,-,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,-,Sim,Sim,Sim,Sim,Sim
1508407,PA,15,Xinguara,52893,5 - 50001 até 100000,1 - Norte,Secretaria municipal exclusiva,Feminino,Não soube informar,Parda,Sim,Ensino superior completo,Ciências Contábeis,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,2011,2022,-,Sim,Sim,Sim,Sim,Não,Sim,381,1997,Ativo,Paritário,31,16,Não,Sim,-,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Secretaria municipal de assistência social,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,-,Sim,Não,Sim,Não,Não,Não,Sim,1,Sim,Sim,1,Não,-,Não,Não,-,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,-,Sim,Sim,Sim,Sim,Sim
